timestamp,request_id,human_detected,spoof_flagged,confidence,processing_ms
1766669566.967678,ec9f14d7-6ebd-4da6-8b43-5853bd36c41c,True,False,0.7272762656211853,264
1766930080.28979,1a5497ff-43b8-4aca-950a-7856ca38df13,False,True,0.7165254354476929,91
1766930083.351667,8a5176a6-6357-491c-a141-62fec279e01f,False,True,0.5741598010063171,70
1766930093.542745,302dc43d-72fb-47f3-9797-b6ed574a9eba,True,False,0.7724949717521667,66
1766930252.335098,d452aece-bfaa-4334-a44a-bcebdca9677a,False,True,0.7790352702140808,104
1766930280.538647,5fd250ae-e7a4-4704-86bb-8aba717fb3a7,True,False,0.933650016784668,71
1766930284.78719,d0a9a192-d048-4964-90de-76a17e2a6971,True,False,0.9402135610580444,79
